Date,Name,Tm,PA,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
"2019-05-01","Peter Alonso","NYM",4,2,0,0.666666666,0.333333333,0,0,0,0,0.3333,0.3333,0.3333,0,1,0,19251
"2019-05-01","Buster Posey","SFG",4,1,0.5,0.25,0.25,1,0,0,0,0.75,0,0.25,0.25,0.25,0.5,9166
"2019-05-01","Kyle Schwarber","CHC",5,3,0,0.75,0.25,0,0,0,1,0.6,0,0.4,0,1,0,16478
"2019-05-01","Leury Garcia","CHW",5,3,0.25,0.75,0,0,0,0.333333333,0,0.4,0.6,0,0.2,0.6,0.2,5913
"2019-05-01","Elias Diaz","PIT",4,0,0.5,0,0.5,0,0,0,0,0,0,1,0,1,0,11680
"2019-05-01","Carlos Gonzalez","CLE",4,1,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0,1,0,7287
"2019-05-01","Jake Marisnick","HOU",3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,11339
"2019-05-01","Josh Phegley","OAK",3,0,0.333333333,0,0.666666666,1,0,0,0,0.6667,0,0.3333,0.6667,0,0.3333,9308
"2019-05-01","Brandon Nimmo","NYM",4,0,0,0,1,0,0,0,0,0,0.3333,0.6667,0,0.6667,0.3333,12927
"2019-05-01","Adam Eaton","WSN",5,1,0,0.5,0.5,0,0,0,0,0.5,0.25,0.25,0.25,0.5,0.25,11205
"2019-05-01","Yandy Diaz","TBR",4,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0.3333,0.6667,0,1,0,16578
"2019-05-01","Wilmer Flores","ARI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5827
"2019-05-01","Brian Anderson","MIA",4,1,0.75,0.25,0,0,0,0,0,0,0.75,0.25,0,0.25,0.75,18289
"2019-05-01","Jeff Mathis","TEX",3,1,0,0.5,0.5,0,0,0,0,0.5,0,0.5,0.5,0,0.5,3448
"2019-05-01","Orlando Arcia","MIL",4,2,0,1,0,0,0,0,0,0,1,0,0.5,0.5,0,13185
"2019-05-01","Matt Joyce","ATL",1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3353
"2019-05-01","Dylan Moore","SEA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18042
"2019-05-01","Ji-Man Choi","TBR",4,0.5,0,0.333333333,0.666666666,0.5,0.5,0,0,0.6667,0,0.3333,0.3333,0.3333,0.3333,5452
"2019-05-01","Yolmer Sanchez","CHW",4,2,0,1,0,0,0,0,0,0.5,0.5,0,0.5,0.5,0,11602
"2019-05-01","Gregory Polanco","PIT",5,0.5,0,0.333333333,0.666666666,0,0,0,0,0.6667,0.3333,0,0,0.6667,0.3333,12907
"2019-05-01","Jason Kipnis","CLE",4,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.6667,0,0.3333,0,1,0,9776
"2019-05-01","Eddie Rosario","MIN",4,3,0,1,0,0,0,0,0,0.3333,0.6667,0,0.3333,0.6667,0,12155
"2019-05-01","Marcus Semien","OAK",4,1,0,0.5,0.5,0,0,0,0,0,1,0,0,1,0,12533
"2019-05-01","Jesse Winker","CIN",4,2,0,1,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,13590
"2019-05-01","Michael A. Taylor","WSN",4,0.5,0.25,0.25,0.5,0.5,0,0,0,0.5,0.5,0,0.25,0.5,0.25,11489
"2019-05-01","Guillermo Heredia","TBR",3,2,0,1,0,0,0,0.5,0,1,0,0,0.5,0.5,0,18721
"2019-05-01","Adam Jones","ARI",4,0,0.25,0,0.75,0,0,0,0,0.25,0.25,0.5,0,0,1,6368
"2019-05-01","Robinson Cano","NYM",4,2,0,0.666666666,0.333333333,0,0,0,0,0.3333,0.3333,0.3333,0.6667,0,0.3333,3269
"2019-05-01","Raimel Tapia","COL",5,2,0.333333333,0.666666666,0,0,0,0,0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,14350
"2019-05-01","Brian McCann","ATL",4,1,0,0.5,0.5,0,0,0,0,1,0,0,0,0,1,4810
"2019-05-01","Willy Adames","TBR",4,0,0.5,0,0.5,0,0,0,0,0,0.25,0.75,0,0.5,0.5,15986
"2019-05-01","Howie Kendrick","WSN",4,2,0.25,0.5,0.25,0,0,0,0,0.25,0.25,0.5,0,0.75,0.25,4229
"2019-05-01","Kevin Kiermaier","TBR",4,2,0.25,0.5,0.25,0,0,0,0,0.5,0.25,0.25,0.25,0.25,0.5,11038
"2019-05-01","James McCann","CHW",4,2,0,0.666666666,0.333333333,0,0,0,0,0.3333,0.6667,0,0,0.6667,0.3333,12859
"2019-05-01","Joey Gallo","TEX",4,2,0.25,0.5,0.25,0,1,0,0,0.5,0.25,0.25,0.25,0.5,0.25,14128
"2019-05-01","Leonys Martin","CLE",4,0,1,0,0,0,0,0,0,0,1,0,0,0.5,0.5,11846
"2019-05-01","George Springer","HOU",4,2,0,1,0,0,0,0,0,0,1,0,0.5,0,0.5,12856
"2019-05-01","Stephen Piscotty","OAK",4,2,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,13367
"2019-05-01","Tomas Nido","NYM",2,1,0,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0.5,0.5,13755
"2019-05-01","Wilmer Difo","WSN",4,2,0.25,0.5,0.25,0,0,0.5,0,0.5,0,0.5,0.75,0.25,0,14320
"2019-05-01","Nathaniel Lowe","TBR",4,0.5,0,0.333333333,0.666666666,0,0,0,0,0,0.3333,0.6667,0,0.6667,0.3333,19566
"2019-05-01","Asdrubal Cabrera","TEX",4,0,0,0,1,0.333333333,0,0,0,0,0.3333,0.6667,0.6667,0,0.3333,4962
"2019-05-01","Aaron Nola","PHI",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16149
"2019-05-01","Donnie Hart","MIL",1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,15306
"2019-05-01","Freddie Freeman","ATL",4,0.5,0.25,0.25,0.5,0,0,0,0,0,0,1,0,0.25,0.75,5361
"2019-05-01","Kelvin Gutierrez","KCR",3,2,0,0.666666666,0.333333333,0,0,0,0,0.6667,0.3333,0,0,0.6667,0.3333,17468
"2019-05-01","Jose Martinez","STL",4,1,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0,1,0,7996
"2019-05-01","Cam Gallagher","KCR",4,0,0,0,1,0,0,0,0,0.5,0,0.5,0,0.5,0.5,12981
"2019-05-01","Adam Frazier","PIT",5,4,0,0.8,0.2,0,0,0,0,0.4,0.4,0.2,0,0.8,0.2,15223
"2019-05-01","Jorge Alfaro","MIA",4,1,0,1,0,0,0,0,0,0,1,0,0,0,1,12180
"2019-05-01","Byron Buxton","MIN",3,0,0.5,0,0.5,0,0,0,0,0.5,0.5,0,0,1,0,14161
"2019-05-01","Tzu-Wei Lin","BOS",4,2,0,0.666666666,0.333333333,0,0,0.5,0,0.3333,0,0.6667,0.3333,0.6667,0,14678
"2019-05-01","Kyle Farmer","CIN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14813
"2019-05-01","Justin Turner","LAD",4,0,0.25,0,0.75,0,0,0,0,0,0.25,0.75,0,0.75,0.25,5235
"2019-05-01","Albert Almora Jr.","CHC",5,2,0,1,0,0,0,0,0,0.5,0.5,0,0.5,0,0.5,14109
"2019-05-01","Rowdy Tellez","TOR",4,1,0,0.5,0.5,0,1,0,0,0.5,0,0.5,0,0,1,15679
"2019-05-01","Logan Forsythe","TEX",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,7185
"2019-05-01","Carlos Santana","CLE",4,2,0,0.666666666,0.333333333,0,1,0,0,0.6667,0,0.3333,0,0,1,2396
"2019-05-01","Nelson Cruz","MIN",4,2,0,0.666666666,0.333333333,0,0,0,0,0.3333,0,0.6667,0,0.3333,0.6667,2434
"2019-05-01","Nathaniel Lowe","TBR",4,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0.3333,0.6667,0,0.6667,0.3333,19566
"2019-05-01","Tucker Barnhart","CIN",4,1,0,0.5,0.5,0,0,0,0,0.5,0,0.5,0,1,0,10200
"2019-05-01","Paul Goldschmidt","STL",5,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.3333,0.6667,0,0.6667,0,0.3333,9218
"2019-05-01","Terrance Gore","KCR",4,4,0,1,0,0,0,0,0,0.25,0.75,0,0.5,0.5,0,13658
"2019-05-01","Cole Tucker","PIT",4,1,0,1,0,0,0,0,0,1,0,0,0.5,0.5,0,17326
"2019-05-01","Tyler Naquin","CLE",1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,13359
"2019-05-01","Matt Chapman","OAK",4,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.3333,0.6667,0,0.3333,0.3333,0.3333,16505
"2019-05-01","Jesus Aguilar","MIL",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11342
"2019-05-01","Amed Rosario","NYM",3,1,0.666666666,0.333333333,0,0,0,0,0,0.3333,0.6667,0,0.3333,0.6667,0,15518
"2019-05-01","Yangervis Solarte","SFG",3,3,0,1,0,0,0,0,0,0.6667,0.3333,0,0,0.3333,0.6667,5352
"2019-05-01","Mitch Haniger","SEA",4,1,0,0.5,0.5,0,0,1,0,0.5,0.5,0,0,1,0,14274
"2019-05-01","David Fletcher","LAA",4,2,0,0.666666666,0.333333333,0,0,0,0,0.3333,0.6667,0,0.3333,0.6667,0,17992
"2019-05-01","Greg Garcia","SDP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10951
"2019-05-01","Hyun-Jin Ryu","LAD",3,1,0,0.5,0.5,0,0,0,0,0,0.5,0.5,0.5,0.5,0,14444
"2019-05-01","Harrison Bader","STL",4,0.5,0,0.333333333,0.666666666,0,0,1,0,0,0.6667,0.3333,0,0,1,18030
"2019-05-01","Aledmys Diaz","HOU",4,1,0,0.5,0.5,0,0,0.5,0,0,0.5,0.5,0,1,0,15937
"2019-05-01","Drew Butera","COL",2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,3411
"2019-05-01","Tommy La Stella","LAA",5,1,0.5,0.25,0.25,0,0,0,0,0.5,0,0.5,0,0.5,0.5,12371
"2019-05-01","Ronny Rodriguez","DET",5,0,1,0,0,0,0,0,0,0.6667,0.3333,0,0.3333,0,0.6667,11875
"2019-05-01","Renato Nunez","BAL",5,0.5,0,0.333333333,0.666666666,0,0,0,0,0.6667,0.3333,0,0.3333,0.3333,0.3333,14503
"2019-05-01","Max Fried","ATL",2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,13743
"2019-05-01","Alex Verdugo","LAD",4,0,0.666666666,0,0.333333333,0,0,0,0,0,0,1,0,0,1,17027
"2019-05-01","Carter Kieboom","WSN",4,1,0,1,0,0,0,0,0,0,0,1,0,1,0,19958
"2019-05-01","Yuli Gurriel","HOU",4,0,0,0,1,0.5,0,0,0,0.5,0,0.5,0.5,0.5,0,19198
"2019-05-01","Daniel Murphy","COL",5,2,0,0.666666666,0.333333333,1,0,0,0,0.3333,0.3333,0.3333,0.3333,0,0.6667,4316
"2019-05-01","Teoscar Hernandez","TOR",4,1,0,0.5,0.5,1,0,0,0,1,0,0,0.5,0.5,0,13066
"2019-05-01","Maikel Franco","PHI",4,1,0,0.5,0.5,0,0,0,0,0.25,0.5,0.25,0,0.75,0.25,12179
"2019-05-01","Adam Engel","CHW",4,2,0,0.666666666,0.333333333,0,0,0,1,0,0.75,0.25,0.25,0.5,0.25,15082
"2019-05-01","Johan Camargo","ATL",4,3,0,0.75,0.25,0,0,0,0,0.5,0.25,0.25,0,1,0,14950
"2019-05-01","Albert Pujols","LAA",5,3,0.2,0.6,0.2,0,0,0.333333333,0,0.6,0.4,0,0.2,0.2,0.6,1177
"2019-05-01","Jean Segura","PHI",4,2,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0,0.75,0.25,5933
"2019-05-01","Welington Castillo","CHW",4,1,0,1,0,0,0,0,0,0,1,0,0,1,0,3256
"2019-05-01","Hernan Perez","MIL",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,5751
"2019-05-01","Brandon Belt","SFG",4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10264
"2019-05-01","Daniel Norris","DET",2,1,0,0.5,0.5,0,0,0,0,0,0.5,0.5,0,1,0,13475
"2019-05-01","Ryan Cordell","CHW",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15181
"2019-05-01","Francisco Mejia","SDP",4,1,0,0.5,0.5,0,0,0,0,0,0,1,0,0.5,0.5,16403
"2019-05-01","Jonathan Lucroy","LAA",4,2,0.333333333,0.666666666,0,0,0,0,0,0,1,0,0,0.3333,0.6667,7870
"2019-05-01","Sean Rodriguez","PHI",3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,6589
"2019-05-01","Chris Davis","BAL",5,2,0.25,0.5,0.25,0,0,0,0,0.5,0.5,0,0,0.75,0.25,9272
"2019-05-01","Mark Reynolds","COL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7619
"2019-05-01","Tyler Austin","SFG",3,1,0,0.5,0.5,0,0,0,0,0,1,0,0,0.5,0.5,11850
"2019-05-01","Nick Williams","PHI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14330
"2019-05-01","Jose Abreu","CHW",5,2,0,0.666666666,0.333333333,0,1,0,0,0.6667,0.3333,0,0,0.3333,0.6667,15676
"2019-05-01","Ty France","SDP",4,1,0,1,0,0,0,0,0,1,0,0,0,1,0,17982
"2019-05-01","Justin Bour","LAA",4,2,0,1,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,9744
"2019-05-01","Cesar Hernandez","PHI",4,2,0.25,0.5,0.25,0,0,0,0,0.5,0.25,0.25,0,0.5,0.5,10556
"2019-05-01","Yolmer Sanchez","CHW",4,1,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0.5,0.5,0,11602
"2019-05-01","Lorenzo Cain","MIL",5,4,0.2,0.8,0,0,0,0,0,0.2,0.6,0.2,0,0.4,0.6,9077
"2019-05-01","Kevin Pillar","SFG",3,1,0,0.5,0.5,0,0,0,1,0,0.6667,0.3333,0,1,0,12434
"2019-05-01","JaCoby Jones","DET",4,1,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0,1,0,14818
"2019-05-01","Yoan Moncada","CHW",5,3,0,1,0,0,0,0,0,1,0,0,0.3333,0.3333,0.3333,17232
"2019-05-01","Ronald Acuna Jr.","ATL",1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,18401
"2019-05-01","Randal Grichuk","TOR",4,0.5,0,0.333333333,0.666666666,0,0.5,0,0,0.6667,0.3333,0,0.3333,0,0.6667,10243
"2019-05-01","Aaron Altherr","PHI",1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,11270
"2019-05-01","Joey Rickard","BAL",4,1,0,0.5,0.5,0,0,0,0,0.25,0.75,0,0.75,0.25,0,13277
"2019-05-01","Ian Kinsler","SDP",3,1,0.666666666,0.333333333,0,0,0,1,0,0.6667,0.3333,0,0,0.3333,0.6667,6195
"2019-05-01","Corey Seager","LAD",4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,13624
"2019-05-01","Yairo Munoz","STL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16313
"2019-05-01","Mitch Garver","MIN",3,1,0,0.5,0.5,0,0,0,0,0,0,1,0.5,0.5,0,15161
"2019-05-01","Manny Pina","MIL",1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,2829
"2019-05-01","Kole Calhoun","LAA",4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,11200
"2019-05-01","Nicholas Castellanos","DET",5,0,0.333333333,0,0.666666666,0,0,0,0,0,0,1,0,1,0,11737
"2019-05-01","Rio Ruiz","BAL",5,0,0.5,0,0.5,0,0,0,0,0,0.5,0.5,0,0.25,0.75,14103
"2019-05-01","Dwight Smith Jr.","BAL",5,1,0.666666666,0.333333333,0,0,0,0,0,0.6667,0,0.3333,0.6667,0,0.3333,13473
"2019-05-01","Avisail Garcia","TBR",4,2,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,5760
"2019-05-01","Pedro Severino","BAL",5,0,0.5,0,0.5,0,0,0,0,0.3333,0.3333,0.3333,0,0.6667,0.3333,14523
"2019-05-01","Chris Owings","KCR",3,1,0,1,0,0,0,0,0,1,0,0,0,1,0,10030
"2019-05-01","Trey Mancini","BAL",5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,15149
"2019-05-01","Kevin Kiermaier","TBR",4,1,0,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0.5,0.5,11038
"2019-05-01","Ryan Cordell","CHW",4,0,0,0,1,1,0,0,0,1,0,0,1,0,0,15181
"2019-05-01","Michael Perez","TBR",2,1,0,0.5,0.5,1,0,0,0,0.5,0,0.5,0.5,0,0.5,12977
"2019-05-01","Steve Wilkerson","BAL",5,3,0.25,0.75,0,0,0,0,0,0.5,0.5,0,0.5,0.25,0.25,16041
"2019-05-01","Terrance Gore","KCR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13658
"2019-05-01","Richie Martin Jr.","BAL",5,0,0.5,0,0.5,0,0,0,0,0,0.5,0.5,0,0.5,0.5,17736
"2019-05-01","Jorge Soler","KCR",3,1,0,0.5,0.5,0,0,0,0,1,0,0,0,0.5,0.5,14221
"2019-05-01","Alex Gordon","KCR",4,2,0,1,0,0,0,0,0,1,0,0,0,1,0,5209
"2019-05-02","Avisail Garcia","TBR",4,0,1,0,0,0,0,0,0,1,0,0,0,0.3333,0.6667,5760
"2019-05-02","Mookie Betts","BOS",5,1,0.2,0.4,0.4,0,0,0,0,0.2,0.8,0,0,0.4,0.6,13611
"2019-05-02","Max Kepler","MIN",5,1,0,0.5,0.5,0,0,0,0,0.25,0.75,0,0,0.75,0.25,12144
"2019-05-02","Max Fried","ATL",1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,13743
"2019-05-02","Justin Bour","LAA",4,2,0,0.666666666,0.333333333,0,0,0,0,0,1,0,0,0.6667,0.3333,9744
"2019-05-02","Chris Owings","KCR",3,1,0,0.5,0.5,1,0,0,0,0.5,0,0.5,0.5,0,0.5,10030
"2019-05-02","Matt Joyce","ATL",1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3353
"2019-05-02","Adam Engel","CHW",3,0,0,0,1,0.666666666,0,0,0,0.3333,0.3333,0.3333,1,0,0,15082
"2019-05-02","C.J. Cron","MIN",4,3,0,1,0,0,0,0,0,0.6667,0,0.3333,0.3333,0.6667,0,12546
"2019-05-02","Franmil Reyes","SDP",5,0,0.333333333,0,0.666666666,0,0,0,0,0.3333,0.6667,0,0,0.6667,0.3333,14566
"2019-05-02","Carter Kieboom","WSN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19958
"2019-05-02","Whit Merrifield","KCR",4,1,0.75,0.25,0,0,0,0,0,0,0.5,0.5,0.25,0.25,0.5,11281
"2019-05-02","Ender Inciarte","ATL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4922
"2019-05-02","Ryan Cordell","CHW",2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,15181
"2019-05-02","Jorge Polanco","MIN",4,0,0,0,1,0,0,0,0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,13152
"2019-05-02","Johan Camargo","ATL",4,0,0.666666666,0,0.333333333,0,0,0,0,0.3333,0.3333,0.3333,0.3333,0.6667,0,14950
"2019-05-02","Mitch Moreland","BOS",4,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0,1,0,0,0.3333,0.6667,3086
"2019-05-02","Adalberto Mondesi","KCR",4,1,0,1,0,0,0,0,0,0,1,0,0,1,0,13769
"2019-05-02","Nick Markakis","ATL",4,0.333333333,0,0.25,0.75,0,0,0,0,0,0.25,0.75,0,0.5,0.5,5930
"2019-05-02","Yoan Moncada","CHW",4,1,0,0.5,0.5,1,0,0,0,0.5,0.5,0,0.5,0.5,0,17232
"2019-05-02","Tony Kemp","HOU",4,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.6667,0,0.3333,0.3333,0.6667,0,14894
"2019-05-02","Francisco Mejia","SDP",1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,16403
"2019-05-02","J.D. Martinez","BOS",5,2,0.5,0.5,0,0,0,0,0,0.25,0.25,0.5,0,0.75,0.25,6184
"2019-05-02","Jorge Soler","KCR",4,0.5,0,0.333333333,0.666666666,0,0,0,0,0.3333,0.6667,0,0,0.6667,0.3333,14221
"2019-05-02","Tyler Flowers","ATL",4,0,0.333333333,0,0.666666666,0,0,0,0,0,1,0,0,0.3333,0.6667,9134
"2019-05-02","Rafael Devers","BOS",5,0.5,0,0.333333333,0.666666666,0,0,0,0,0.3333,0,0.6667,0,1,0,17350
"2019-05-02","Alex Bregman","HOU",4,0.5,0,0.333333333,0.666666666,0,0.5,0,0,0.6667,0,0.3333,0,0.6667,0.3333,17678
"2019-05-02","Xander Bogaerts","BOS",5,1,0,0.5,0.5,0,0,0,0,0.5,0.5,0,1,0,0,12161
"2019-05-02","Jose Altuve","HOU",4,0.5,0,0.333333333,0.666666666,0,0,0,0,0.3333,0.3333,0.3333,0.3333,0,0.6667,5417
"2019-05-02","Mike Foltynewicz","ATL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10811
"2019-05-02","Albert Pujols","LAA",4,0,0.75,0,0.25,0,0,0,0,0.75,0,0.25,0,0,1,1177
"2019-05-02","Tommy Pham","TBR",4,1,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0,1,0,2967
"2019-05-02","Jackie Bradley Jr.","BOS",4,2,0,1,0,0,0,0,0,1,0,0,0,0.5,0.5,12984
"2019-05-02","Jason Castro","MIN",4,1,0.333333333,0.333333333,0.333333333,0,1,0,0,0.3333,0.3333,0.3333,0,0.3333,0.6667,8722
"2019-05-02","Manny Machado","SDP",5,3,0.2,0.6,0.2,1,0,0,0,0.4,0.6,0,0.2,0.2,0.6,11493
"2019-05-02","Eric Sogard","TOR",4,0,0.666666666,0,0.333333333,0,0,0,0,0,0.3333,0.6667,0.3333,0.6667,0,7927
"2019-05-02","Jedd Gyorko","STL",5,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0.6667,0.3333,0,0.3333,0.6667,10816
"2019-05-02","Rowdy Tellez","TOR",4,0,1,0,0,0,0,0,0,0.6667,0.3333,0,0,1,0,15679
"2019-05-02","Brandon Lowe","TBR",4,1,0.333333333,0.333333333,0.333333333,0,1,0,0,0.3333,0.6667,0,0.3333,0.3333,0.3333,18882
"2019-05-02","Michael A. Taylor","WSN",3,2,0,1,0,0,0,0,0,0,1,0,0.5,0,0.5,11489
"2019-05-02","Luis Rengifo","LAA",4,1,0,0.5,0.5,0,0,0,0,0.25,0.25,0.5,0.25,0.25,0.5,19858
"2019-05-02","Howie Kendrick","WSN",4,3,0,1,0,0,0,0,0,0.3333,0.3333,0.3333,0,0,1,4229
"2019-05-02","Randal Grichuk","TOR",4,2,0.333333333,0.666666666,0,0,0,0,0,0.3333,0.6667,0,0,0.3333,0.6667,10243
"2019-05-02","Wilmer Difo","WSN",3,1,0,0.5,0.5,0,0,0,0,0,0.5,0.5,0.5,0.5,0,14320
"2019-05-02","Jose Martinez","STL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7996
"2019-05-02","Kole Calhoun","LAA",4,0,0,0,1,0,0.5,0,0,0.5,0,0.5,0,0,1,11200
"2019-05-02","Yairo Munoz","STL",4,3,0,0.75,0.25,0,0,0.333333333,0,0,0.75,0.25,0.25,0.25,0.5,16313
"2019-05-02","Paul Goldschmidt","STL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9218
"2019-05-02","Kevan Smith","LAA",4,2,0,0.666666666,0.333333333,0,0,0,0,0,0.3333,0.6667,0.6667,0.3333,0,12284
"2019-05-02","Harrison Bader","STL",4,1,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,18030
"2019-05-02","Yan Gomes","WSN",3,1,0,0.5,0.5,1,0,1,0,0.5,0,0.5,0.5,0.5,0,9627
"2019-05-02","Brian Goodwin","LAA",4,0,0.666666666,0,0.333333333,0,0,0,0,0,0.6667,0.3333,0,1,0,12858
"2019-05-02","Willy Adames","TBR",4,2,0,1,0,0,0,0,0,0.5,0.5,0,0,0,1,15986
"2019-05-02","Stephen Strasburg","WSN",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10131
"2019-05-02","Teoscar Hernandez","TOR",4,2,0,1,0,0,0,0,0,1,0,0,1,0,0,13066
"2019-05-02","Kelvin Gutierrez","KCR",4,2,0,1,0,0,0,0,0,0.5,0.5,0,0,1,0,17468
"2019-05-02","Derek Dietrich","CIN",4,2,0.25,0.5,0.25,0,0,0,0,0.25,0.75,0,0,0.5,0.5,10542
"2019-05-02","Michael Conforto","NYM",3,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0,1,0,0,0.6667,0.3333,16376
"2019-05-02","Scott Schebler","CIN",3,3,0,1,0,0,0,0.333333333,0,0.3333,0.6667,0,0.3333,0.3333,0.3333,12225
"2019-05-02","Manny Pina","MIL",4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2829
"2019-05-02","Eugenio Suarez","CIN",4,1,0,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0.5,0.5,12552
"2019-05-02","Dansby Swanson","ATL",4,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.3333,0.6667,0,0,0.3333,0.6667,18314
"2019-05-02","Jesse Winker","CIN",4,1,0,1,0,0,0,0,0,0,1,0,0,1,0,13590
"2019-05-02","Todd Frazier","NYM",3,2,0,1,0,0,0,0,0,1,0,0,0.5,0.5,0,785
"2019-05-02","Yasiel Puig","CIN",4,0,0.333333333,0,0.666666666,0,0,0,0,0,0.6667,0.3333,0,0.6667,0.3333,14225
"2019-05-02","Robinson Cano","NYM",3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3269
"2019-05-02","Jeff McNeil","NYM",4,0.333333333,0,0.25,0.75,0,0,0,0,0.25,0.5,0.25,0,1,0,15362
"2019-05-02","Tucker Barnhart","CIN",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,10200
"2019-05-02","Dominic Smith","NYM",2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,15653
"2019-05-02","Yasmani Grandal","MIL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11368
"2019-05-02","Robinson Chirinos","HOU",4,0,0,0,1,0.5,0,0,0,0.5,0,0.5,0.5,0.5,0,3142
"2019-05-02","Travis Shaw","MIL",4,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.6667,0.3333,0,0,0.3333,0.6667,11982
"2019-05-02","Michael Brantley","HOU",4,1,0,0.5,0.5,0,0,0,0,1,0,0,0,0,1,4106
"2019-05-02","Trevor Story","COL",5,2,0,1,0,0,0,0,0,1,0,0,0,1,0,12564
"2019-05-02","Eric Thames","MIL",5,2,0,0.666666666,0.333333333,0,0,0,0,1,0,0,0,0.6667,0.3333,3711
"2019-05-02","David Dahl","COL",5,1,0.5,0.25,0.25,0,1,0,0,0.25,0.5,0.25,0,0.25,0.75,13744
"2019-05-02","Ian Desmond","COL",1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,6885
"2019-05-02","Jon Gray","COL",3,1,0,1,0,0,0,0,0,0,0,1,0.5,0,0.5,14916
"2019-05-02","Charlie Blackmon","COL",6,4,0,0.8,0.2,0,0,0,1,0.3333,0.5,0.1667,0,0.6667,0.3333,7859
"2019-05-02","Brandon Woodruff","MIL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16162
"2019-05-02","Nolan Arenado","COL",5,1,0.2,0.4,0.4,0,0.5,0,0,0.4,0.2,0.4,0,0.2,0.8,9777
